frame,cik,start,end,fy,fp,form,filed,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue_USD,AllocatedShareBasedCompensationExpense_USD,CashAndCashEquivalentsPeriodIncreaseDecrease_USD,ComprehensiveIncomeNetOfTax_USD,CurrentForeignTaxExpenseBenefit_USD,CurrentStateAndLocalTaxExpenseBenefit_USD,DeferredForeignIncomeTaxExpenseBenefit_USD,DeferredIncomeTaxExpenseBenefit_USD,DepreciationAndAmortization_USD,DepreciationDepletionAndAmortization_USD,GrossProfit_USD,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest_USD,IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign_USD,IncomeTaxExpenseBenefit_USD,IncomeTaxReconciliationForeignIncomeTaxRateDifferential_USD,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate_USD,IncomeTaxReconciliationOtherReconcilingItems_USD,IncomeTaxReconciliationStateAndLocalIncomeTaxes_USD,IncreaseDecreaseInAccountsPayable_USD,IncreaseDecreaseInAccountsReceivable_USD,IncreaseDecreaseInDeferredRevenue_USD,IncreaseDecreaseInOtherOperatingAssets_USD,InterestExpense_USD,InterestPaid_USD,NetCashProvidedByUsedInFinancingActivities_USD,NetCashProvidedByUsedInInvestingActivities_USD,NetCashProvidedByUsedInOperatingActivities_USD,NetIncomeLoss_USD,OperatingExpenses_USD,OperatingIncomeLoss_USD,OperatingLeasesRentExpenseNet_USD,OtherComprehensiveIncomeAvailableForSaleSecuritiesAdjustmentNetOfTaxPeriodIncreaseDecrease_USD,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax_USD,OtherComprehensiveIncomeLossNetOfTax_USD,OtherNonoperatingIncomeExpense_USD,PaymentsToAcquirePropertyPlantAndEquipment_USD,ProceedsFromIssuanceOfLongTermDebt_USD,ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities_USD,ResearchAndDevelopmentExpense_USD,Revenues_USD,SellingGeneralAndAdministrativeExpense_USD,ShareBasedCompensation_USD,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue_USD,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod_shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod_shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue_USD/shares,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice_USD/shares,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice_USD/shares,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice_USD/shares,StandardProductWarrantyAccrualPayments_USD,StandardProductWarrantyAccrualWarrantiesIssued_USD,StockIssuedDuringPeriodSharesStockOptionsExercised_shares,UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions_USD,UnrecognizedTaxBenefitsPeriodIncreaseDecrease_USD,EarningsPerShareBasic_USD/shares,EarningsPerShareDiluted_USD/shares,OtherNoncashIncomeExpense_USD,WeightedAverageNumberOfDilutedSharesOutstanding_shares,WeightedAverageNumberOfSharesOutstandingBasic_shares,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations_USD,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations_USD,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations_USD,OtherComprehensiveIncomeLossReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeNetOfTax_USD,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesNetOfTax_USD,RepaymentsOfLongTermDebt_USD,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate_pure,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate_pure,GainLossOnSaleOfPropertyPlantEquipment_USD,InterestExpenseDebt_USD,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent_USD,OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax_USD,ProductWarrantyExpense_USD,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeitedInPeriod_shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod_shares,UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions_USD,IncreaseDecreaseInInventories_USD,OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax_USD,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax_USD,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesNetOfTax_USD,PaymentsToAcquireBusinessesNetOfCashAcquired_USD,ProceedsFromIssuanceOfCommonStock_USD,UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions_USD,AmortizationOfIntangibleAssets_USD,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect_USD,CurrentFederalTaxExpenseBenefit_USD,Depreciation_USD,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate_pure,EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense_USD,ExcessTaxBenefitFromShareBasedCompensationFinancingActivities_USD,GoodwillImpairmentLoss_USD,IncreaseDecreaseInContractWithCustomerLiability_USD,InterestPaidNet_USD,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodWeightedAverageGrantDateFairValue_USD/shares,StockIssuedDuringPeriodValueAcquisitions_USD,AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation_USD,RevenueFromContractWithCustomerExcludingAssessedTax_USD,ImpairmentOfIntangibleAssetsExcludingGoodwill_USD,IncrementalCommonSharesAttributableToShareBasedPaymentArrangements_shares,ContractWithCustomerLiabilityRevenueRecognized_USD,IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost_USD,OperatingLeasePayments_USD,DeferredFederalIncomeTaxExpenseBenefit_USD,PaymentsToAcquireIntangibleAssets_USD,DeferredStateAndLocalIncomeTaxExpenseBenefit_USD,DefinedContributionPlanMaximumAnnualContributionsPerEmployeeAmount_USD,ImpairmentOfIntangibleAssetsIndefinitelivedExcludingGoodwill_USD,EffectiveIncomeTaxRateReconciliationShareBasedCompensationExcessTaxBenefitAmount_USD,OperatingLeaseCost_USD,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense_USD,UnrecognizedTaxBenefitsReductionsResultingFromLapseOfApplicableStatuteOfLimitations_USD,EffectiveIncomeTaxRateContinuingOperations_pure,UnrecognizedTaxBenefitsDecreasesResultingFromSettlementsWithTaxingAuthorities_USD
CY2012Q1,1318605,2012-01-01,2012-03-31,2013,Q1,10-Q,2013-05-10,,10711000.0,-36696000.0,-89879000.0,,,,,4163000.0,3800000.0,10210000,-89814000.0,,59000.0,,,,,-7271000.0,4050000.0,176000.0,14000.0,65000.0,,92831000.0,-66227000.0,-63300000.0,-89873000,98973000.0,-88763000.0,,,,-6000.0,-1076000.0,54774000.0,84267000.0,15000000.0,68391000.0,30167000.0,30582000.0,10711000.0,,,,,,,,869000.0,484000.0,,,,-0.86,-0.86,-182000.0,104784343.0,104784343.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CY2012Q2,1318605,2012-04-01,2012-06-30,2013,Q2,10-Q,2013-08-09,,12543000.0,,-105597000.0,,,,,,3700000.0,4762000,-105494000.0,,109000.0,,,,,,,,,84000.0,,,,,-105603000,110937000.0,-106175000.0,,,,6000.0,691000.0,,71274000.0,,74854000.0,26653000.0,36083000.0,,,,,,,,,813000.0,606000.0,,,,,,,,,,,,-6000.0,6000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CY2012Q3,1318605,2012-07-01,2012-09-30,2013,Q3,10-Q,2013-11-08,,12475000.0,,-110804000.0,,,,,,6800000.0,-8761000,-110688000.0,,116000.0,,,,,,,,,78000.0,,,,,-110804000,99699000.0,-108460000.0,,,,,-2188000.0,,33256000.0,,61901000.0,50104000.0,37798000.0,,,,,,,,,958000.0,1455000.0,,,,,,,,,,,,,,,0.0,0.0165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CY2012Q4,1318605,2012-10-01,2012-12-31,2013,FY,10-K,2014-02-26,,,,,,,,,,,23857000,,,,,,,,,,,,,,,,,-89932000,,,,,,,,,,,,306332000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CY2013,1318605,2013-01-01,2013-12-31,2015,FY,10-K,2016-02-24,86875000.0,83655000.0,643999000.0,-74014000.0,2349000.0,178000.0,61000.0,61000.0,106083000.0,83900000.0,456262000,-71426000.0,3853000.0,2588000.0,-253000.0,-25001000.0,1317000.0,178000.0,20995000.0,21705000.0,268098000.0,434000.0,32934000.0,9041000.0,635422000.0,-249417000.0,257994000.0,-74014000,517545000.0,-61283000.0,21500000.0,,,0.0,22602000.0,264224000.0,,,231976000.0,2013496000.0,285569000.0,80737000.0,294000000.0,1157982.0,2643821.0,40.72,21.42,36.47,74.17,19160000.0,61401000.0,3852673.0,3102000.0,,,,-1815000.0,,,635422000.0,-249417000.0,264804000.0,,0.0,452337000.0,0.0,0.0165,,16288000.0,,,,12463.0,702078.0,,,,,,,360000000.0,7802000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CY2013Q1,1318605,2013-01-01,2013-03-31,2014,Q1,10-Q,2014-05-09,,14868000.0,12527000.0,11248000.0,,,,,17850000.0,17400000.0,96320000,11399000.0,,151000.0,,,,,25661000.0,19297000.0,4059000.0,-158000.0,118000.0,,3684000.0,-55236000.0,64079000.0,11248000,101904000.0,-5584000.0,,,,,17091000.0,57727000.0,,,54859000.0,561792000.0,47045000.0,14868000.0,,,,,,,,3107000.0,14156000.0,,,,0.1,0.0,-390000.0,124265292.0,114711899.0,,,,,,12710000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CY2013Q2,1318605,2013-04-01,2013-06-30,2014,Q2,10-Q,2014-08-08,,19259000.0,,-30502000.0,,,,,,20200000.0,100483000,-30201000.0,,301000.0,,,,,,,,,20116000.0,,,,,-30502000,112275000.0,-11792000.0,,,,,1668000.0,,,,52312000.0,405139000.0,59963000.0,,,,,,,,,1601000.0,11244000.0,,,,,,,,,,,,,,,,,,1300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CY2013Q3,1318605,2013-07-01,2013-09-30,2014,Q3,10-Q,2014-11-07,,21439000.0,,-38496000.0,,,,,,21200000.0,102868000,-37718000.0,,778000.0,,,,,,,,,6492000.0,,,,,-38496000,133422000.0,-30554000.0,,,,,-740000.0,,,,56351000.0,431346000.0,77071000.0,,,,,,,,,6392000.0,18359000.0,,,,,,,,,,,,,,,,,,500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CY2013Q4,1318605,2013-10-01,2013-12-31,2014,FY,10-K,2015-02-26,,,,,,,,,,,156590000,,,,,,,,,,,,,,,,,-16264000,,,,,,,,,,,,615219000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CY2014,1318605,2014-01-01,2014-12-31,2016,FY,10-K,2017-03-01,162079000.0,156496000.0,1059824000.0,-294062000.0,9203000.0,257000.0,-56000.0,-56000.0,231931000.0,155900000.0,881671000,-284636000.0,-224185000.0,9404000.0,86734000.0,-99622000.0,877000.0,257000.0,252781000.0,183658000.0,209681000.0,4493000.0,100886000.0,20539000.0,,,,-294040000,1068360000.0,-186689000.0,46300000.0,,-22000.0,-22000.0,1813000.0,969885000.0,,189131000.0,464700000.0,3198356000.0,603660000.0,156496000.0,446900000.0,433456.0,1432171.0,94.01,31.8,56.25,181.56,39903000.0,97165000.0,2266697.0,27951000.0,,,,-7471000.0,,,2143130000.0,-990444000.0,-57337000.0,,,,,,-14178000.0,110786000.0,-22000.0,-22000.0,7100000.0,123309.0,1093075.0,56000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CY2014Q1,1318605,2014-01-01,2014-03-31,2014,Q1,10-Q,2014-05-09,,37038000.0,1548019000.0,-49800000.0,,,,,44268000.0,28900000.0,155128000,-48991000.0,,809000.0,,,,,78257000.0,23721000.0,50394000.0,-153000.0,11883000.0,,1816559000.0,-329180000.0,60640000.0,-49800000,199095000.0,-43967000.0,,,,,6718000.0,141364000.0,,,81544000.0,620542000.0,117551000.0,37038000.0,,,,,,,,9300000.0,19930000.0,,,,-0.4,-0.4,-2561000.0,123472782.0,123472782.0,1816559000.0,-329180000.0,58723000.0,,,,,,,12880000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CY2014Q2,1318605,2014-04-01,2014-06-30,2015,Q2,10-Q,2015-08-07,,35783000.0,,-61900000.0,,,,,,36100000.0,212995000,-60750000.0,,1150000.0,,,,,,,,,31238000.0,,,,,-61900000,241748000.0,-28753000.0,,,,,-1226000.0,,,,107717000.0,769349000.0,134031000.0,,,,,,,,,9271000.0,20169000.0,,,,,,,,,,,,,,,,,,32647000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CY2014Q3,1318605,2014-07-01,2014-09-30,2015,Q3,10-Q,2015-11-05,,39158000.0,,-74708000.0,,,,,,40200000.0,251851000,-70981000.0,,3727000.0,,,,,,,,,29062000.0,,,,,-74708000,290980000.0,-39129000.0,,,,,-3090000.0,,,,135873000.0,851804000.0,155107000.0,,,,,,,,,11179000.0,25934000.0,,,,,,,,,,,,,,,,,,32647000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CY2014Q4,1318605,2014-10-01,2014-12-31,2015,FY,10-K,2016-02-24,,,,,,,,,,,261697000,,,,,,,,,,,,,,,,,-107630000,,,,,,,,,,,,956661000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CY2015,1318605,2015-01-01,2015-12-31,2017,FY,10-K,2018-02-23,208338000.0,197999000.0,-708805000.0,-892197000.0,10342000.0,525000.0,2172000.0,2172000.0,422590000.0,278700000.0,923503000,-875624000.0,-459930000.0,13039000.0,172259000.0,-306470000.0,1232000.0,525000.0,,-46267000.0,322203000.0,24362000.0,118851000.0,32060000.0,,,,-888663000,1640132000.0,-716629000.0,68200000.0,,,-3534000.0,-41652000.0,1634850000.0,,,717900000.0,4046025000.0,922232000.0,197999000.0,395600000.0,447324.0,,108.28,34.32,96.7,243.22,52760000.0,103001000.0,2012646.0,51124000.0,,-6.93,-6.93,-26373000.0,128202000.0,128202000.0,1523523000.0,-1673551000.0,-524499000.0,,,,,,-37723000.0,137949000.0,-3534000.0,7443000.0,9500000.0,261473.0,1625920.0,6626000.0,369364000.0,7465000.0,-10999000.0,-22000.0,12260000.0,730000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CY2015Q1,1318605,2015-01-01,2015-03-31,2016,Q1,10-Q,2016-05-10,,43026000.0,-395637000.0,-170124000.0,,,,,77112000.0,52100000.0,260073000,-151141000.0,,3040000.0,,,,,-43242000.0,-2175000.0,50729000.0,6055000.0,26574000.0,,,,,-154181000,362519000.0,-102446000.0,,,,-15943000.0,-22305000.0,426060000.0,,,167154000.0,939880000.0,195365000.0,43026000.0,,,,,,,,11786000.0,27282000.0,,,,,,-2862000.0,,,186156000.0,-432344000.0,-131794000.0,,,,,,-2753000.0,32475000.0,,,1800000.0,,,,,,-16147000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CY2015Q2,1318605,2015-04-01,2015-06-30,2016,Q2,10-Q,2016-08-05,,43335000.0,,-183066000.0,,,,,,60800000.0,213370000,-181060000.0,,3167000.0,,,,,,,,,24352000.0,,,,,-184227000,383558000.0,-170188000.0,,,,1161000.0,13233000.0,,,,181712000.0,954976000.0,201846000.0,,,,,,,,,17287000.0,26014000.0,,,,,,,,,,,,,,,,,,33681000.0,,,2400000.0,,,,,,1157000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CY2015Q3,1318605,2015-07-01,2015-09-30,2016,Q3,10-Q,2016-11-02,,56033000.0,,-239039000.0,,,,,,71800000.0,231496000,-228074000.0,,1784000.0,,,,,,,,,29308000.0,,,,,-229858000,415158000.0,-183662000.0,,,,-9181000.0,-15431000.0,,,,178791000.0,936789000.0,236367000.0,,,,,,,,,21593000.0,26026000.0,,,,-1.78,-1.78,,129006000.0,129006000.0,,,,,,,,,,35109000.0,,,1800000.0,,,,,,-9192000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CY2015Q4,1318605,2015-10-01,2015-12-31,2016,FY,10-K,2017-03-01,,,,,,,,,,,218564000,,,,,,,,,,,,,,,,,-320397000,,,,,,,,,,,,1214379000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CY2016,1318605,2016-01-01,2016-12-31,2018,FY,10-K,2019-02-19,347357000.0,334225000.0,2196308000.0,-695098000.0,53962000.0,568000.0,-27832000.0,-27832000.0,947099000.0,477300000.0,1599257000,-746348000.0,-517498000.0,26698000.0,206470000.0,-261222000.0,785000.0,568000.0,,216565000.0,382962000.0,52821000.0,198810000.0,38693000.0,3743976000.0,-1081085000.0,-123829000.0,-674914000,2266597000.0,-667340000.0,116800000.0,,,,111272000.0,1280802000.0,,,834408000.0,7000132000.0,1432189000.0,334225000.0,1680000000.0,,,98.7,,,,79147000.0,153766000.0,,62805000.0,,-4.68,-4.68,,144212000.0,144212000.0,3743976000.0,-1416430000.0,-123829000.0,,,,,,-34633000.0,135438000.0,-20184000.0,43220000.0,19000000.0,,,28677000.0,632867000.0,-1684000.0,-18500000.0,44904000.0,-342719000.0,1701734000.0,,,2532509000.0,,477300000.0,,,,,382962000.0,38693000.0,202.59,2145988000.0,,,,,,,,,,,,,,,,,,
CY2016Q1,1318605,2016-01-01,2016-03-31,2017,Q1,10-Q,2017-05-10,,89657000.0,244881000.0,-265146000.0,,,,,156460000.0,99200000.0,252468000,-278421000.0,,3846000.0,,,,,,159327000.0,89671000.0,6862000.0,40625000.0,,,,,-282267000,500692000.0,-248224000.0,,,,17121000.0,9177000.0,216859000.0,,,182482000.0,1147048000.0,318210000.0,89658000.0,,,,,,,,15704000.0,30271000.0,,,,,,-7135000.0,,,715435000.0,-233819000.0,-249605000.0,,,,,,-26171000.0,35480000.0,17121000.0,20805000.0,2500000.0,,,,,20805000.0,-3684000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CY2016Q2,1318605,2016-04-01,2016-06-30,2017,Q2,10-Q,2017-08-04,,67312000.0,,-272560000.0,,,,,,111900000.0,274776000,-289539000.0,,3649000.0,,,,,,,,,46368000.0,,,,,-293188000,512816000.0,-238040000.0,,,,20628000.0,-7373000.0,,,,191664000.0,1270017000.0,321152000.0,,,,,,,,,24459000.0,38963000.0,,,,,,,,,,,,,,,,,,35951000.0,20628000.0,22928000.0,2600000.0,,,,,22928000.0,-2300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CY2016Q3,1318605,2016-07-01,2016-09-30,2017,Q3,10-Q,2017-11-03,,89543000.0,,12995000.0,,,,,,126800000.0,636735000,30011000.0,,8133000.0,,,,,,,,,46713000.0,,,,,21878000,551113000.0,85622000.0,,,,-8883000.0,-11756000.0,,,,214302000.0,2298436000.0,336811000.0,,,,,,,,,16571000.0,46454000.0,,,,0.15,0.14,,156935000.0,148991000.0,,,,,14246000.0,,,,,36227000.0,-8883000.0,3349000.0,7200000.0,,,,,-10897000.0,2014000.0,14246000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CY2016Q4,1318605,2016-10-01,2016-12-31,2017,FY,10-K,2018-02-23,,,,,,,,,,,435278000,,,,,,,,,,,,,,,,,-121337000,,,,,,,,,,,,2284631000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CY2017,1318605,2017-01-01,2017-12-31,2019,FY,10-K,2020-02-13,485000000.0,467000000.0,-25302000.0,-1905000000.0,43000000.0,2000000.0,-3000000.0,-3000000.0,1636003000.0,769300000.0,2223000000,-2209000000.0,-937000000.0,32000000.0,365000000.0,-773000000.0,3178000.0,2000000.0,,25000000.0,468902000.0,,471000000.0,182571000.0,4415000000.0,-4196000000.0,-61000000.0,-1962000000,3855000000.0,-1632000000.0,177700000.0,,,,-125000000.0,3415000000.0,,,1378000000.0,11759000000.0,2477000000.0,467000000.0,544000000.0,,,,,,,123000000.0,249000000.0,,84000000.0,,-11.83,-11.83,,166000000.0,166000000.0,4414864000.0,-4418967000.0,-60654000.0,,,,,,-106000000.0,160000000.0,57000000.0,,6100000.0,,,,179000000.0,-5570000.0,63000000.0,5570000.0,115000000.0,400000000.0,31000000.0,40000000.0,198000000.0,-10000000.0,769000000.0,0.35,1013000000.0,1013196000.0,0.0,469000000.0,183000000.0,308.71,269000000.0,,,,,,,,,,,,,,,,,,
CY2017Q1,1318605,2017-01-01,2017-03-31,2018,Q1,10-Q,2018-05-07,,103717000.0,613377000.0,-327306000.0,,,,,376602000.0,160100000.0,667946000,-371903000.0,,25278000.0,,,,,,-91541000.0,103941000.0,,99346000.0,,,,,-330277000,925495000.0,-257549000.0,,,,,-18098000.0,552624000.0,,,322040000.0,2696270000.0,603455000.0,103717000.0,,,,,,,,23016000.0,66822000.0,,,,-2.04,-2.04,,162129000.0,162129000.0,1598749000.0,-881719000.0,-69811000.0,,,,,,-41120000.0,31421000.0,2971000.0,,6100000.0,,,,124514000.0,-5570000.0,8541000.0,5570000.0,109147000.0,400175000.0,,,658862000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CY2017Q2,1318605,2017-04-01,2017-06-30,2018,Q2,10-Q,2018-08-06,,116042000.0,,-304667000.0,,,,,,176600000.0,666615000,-385780000.0,,15647000.0,,,,,,,,,108441000.0,,,,,-336397000,907531000.0,-240916000.0,,,,,-41208000.0,,,,369774000.0,2789557000.0,537757000.0,,,,,,,,,25384000.0,52797000.0,,,,-2.04,-2.04,,165212000.0,165212000.0,,,,,,,,,,43465000.0,31730000.0,,7400000.0,,,,,,31730000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CY2017Q3,1318605,2017-07-01,2017-09-30,2018,Q3,10-Q,2018-11-02,,112653000.0,,-609087000.0,,,,,,197500000.0,449140000,-671448000.0,,-285000.0,,,,,,,,,117109000.0,,,,,-619376000,984620000.0,-535480000.0,,,,,-24390000.0,,,,331622000.0,2984675000.0,652998000.0,,,,,,,,,39481000.0,60156000.0,,,,-3.7,-3.7,,167294000.0,167294000.0,,,,,,,,,,42546000.0,10289000.0,,10800000.0,,,,,,10289000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CY2017Q4,1318605,2017-10-01,2017-12-31,2018,FY,10-K,2019-02-19,,,,,,,,,,,438786000,,,,,,,,,,,,,,,,,-675350000,,,,,,,,,,,,3288249000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CY2018,1318605,2018-01-01,2018-12-31,2020,FY,10-K,2021-02-08,775000000.0,749000000.0,,-1018000000.0,24000000.0,3000000.0,32000000.0,32000000.0,,,4042000000,-1005000000.0,-506000000.0,58000000.0,161000000.0,-211000000.0,960000.0,3000000.0,,497000000.0,,,663000000.0,,574000000.0,-2337000000.0,2098000000.0,-976000000,4430000000.0,-388000000.0,182600000.0,,,,22000000.0,2101000000.0,,,1460000000.0,21461000000.0,2835000000.0,749000000.0,293000000.0,,,,,,,209000000.0,544000000.0,,60000000.0,,-1.14,-1.14,,853000000.0,853000000.0,,,,,,,,,-162000000.0,173000000.0,-41000000.0,,,,,,1023000000.0,,-42000000.0,,18000000.0,,6000000.0,66000000.0,312000000.0,-1000000.0,1110000000.0,0.21,44000000.0,,0.0,406000000.0,381000000.0,316.46,,,21461268000.0,13000000.0,,-112000000.0,39000000.0,,,,,,,,,,,,
CY2018Q1,1318605,2018-01-01,2018-03-31,2019,Q1,10-Q,2019-04-29,146825000.0,141639000.0,,-659978000.0,,,,,416233000.0,245200000.0,456000000,-779022000.0,,5605000.0,,,,,,169142000.0,45795000.0,,149546000.0,,371660000.0,-728637000.0,-398376000.0,-709000000,1053500000.0,-596974000.0,,,,,-37716000.0,655662000.0,,,367096000.0,3409000000.0,686404000.0,141639000.0,,,,,,,,44681000.0,71117000.0,,,,-4.19,-4.19,,169146000.0,169146000.0,371660000.0,-728637000.0,-398376000.0,,,,,,-52237000.0,42022000.0,49573000.0,,5800000.0,,,,322081000.0,,49573000.0,,,,,,-745251000.0,,245200000.0,0.21,,,,45795000.0,,,,,3408751000.0,,,,,,,,,,,,,,,,
CY2018Q2,1318605,2018-04-01,2018-06-30,2019,Q2,10-Q,2019-07-29,206586000.0,197344000.0,,-781915000.0,,,,,,251800000.0,619000000,-728999000.0,,13707000.0,,,,,,,,,163582000.0,,,,,-718000000,1240322000.0,-621392000.0,,,,,50911000.0,,,,386129000.0,4002000000.0,750759000.0,,,,,,,,,49604000.0,118664000.0,,,,-4.22,-4.22,,169997000.0,169997000.0,,,,,,,,,,42755000.0,-64376000.0,,,,,,,,-64376000.0,,,,,,,,251800000.0,,,,,,,,,,4002231000.0,13000000.0,,,,,,,,,,,,,,,
CY2018Q3,1318605,2018-07-01,2018-09-30,2019,Q3,10-Q,2019-10-29,206000000.0,205000000.0,,301000000.0,,,,,,300000000.0,1524000000,271000000.0,,17000000.0,,,,,,,,,175000000.0,,,,,311000000,1108000000.0,416000000.0,,,,,23000000.0,,,,351000000.0,6824000000.0,730000000.0,,,,,,,,,54000000.0,187000000.0,,,,1.82,1.75,,178000000.0,171000000.0,,,,,,,,,,44000000.0,-10000000.0,,,,,,,,-10000000.0,,,,,,,,300000000.0,,,,,,,,,,6824413000.0,,7000000.0,,,,,,,,,,,,,,
CY2018Q4,1318605,2018-10-01,2018-12-31,2019,FY,10-K,2020-02-13,,,,,,,,,,,1443000000,,,,,,,,,,,,,,,,,140000000,,,,,,,,,,,,7226000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
